"t","icu","deaths","cases_imported","cases_community","cases_dorms","logcases_imported","logcases_community","logcases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
95,41.1093072357399,0.518299620718848,4.01463235262494,75.901137187597,108.634238083049,173.695303949508,619.575,1079.625,519.3,2.79209261575989,3.03327177097108,2.71538938271624,824.065263612905,2.91596160794051,0.602059991327962,1.752223612056,0.602059991327962
96,41.9682721339029,0.554445009451912,3.30644629339654,78.8261209566287,147.261460073691,219.987238770334,621,1152.625,654.575,2.79309160017658,3.06168701588775,2.81595827677788,1044.05250238324,3.01872233862985,0.477121254719662,1.88673612274588,0.477121254719662
97,42.7522672840622,0.58898152465832,2.78185602583931,82.2767146312099,196.734600198198,278.557746050267,622.525,1233.875,827.2,2.7941566572242,3.09126315862347,2.91760545921249,1322.61024843351,3.12143188357352,0.542714091439019,1.92180871906112,0.542714091439019
98,43.4432325855401,0.618595760919432,2.41055363405526,86.4290046362185,255.568511045741,352.628049804888,623,1290.825,1058.325,2.79448804665917,3.11086187371724,3.02456634423336,1675.23829823839,3.22407659301402,0.301029995663981,1.78562748091881,0.301029995663981
99,44.0241554491006,0.640213734170791,2.16519996305274,91.3672707614755,320.943352442623,446.242921829858,623.525,1359.525,1347.475,2.79485373174638,3.1333871688423,3.129475305517,2121.48122006825,3.32663919162617,0.301029995663981,1.87229223015286,0.301029995663981
100,44.4827012119974,0.651538402060922,2.01992749925849,97.0552921623326,389.035715186311,564.468164460694,625.05,1423.55,1688.5,2.79591420503463,3.15335978538918,3.22749346443569,2685.94938452895,3.42909782433162,0.301029995663981,1.83911820454295,0.301029995663981
101,44.8136743603677,0.651490245204082,1.94967601433541,103.327928065067,455.530020074023,713.627411773444,627,1500.2,2116.175,2.79726754083072,3.17614762096021,3.32554276030893,3399.57679630239,3.53142485631573,0.301029995663981,1.93472159733906,0.301029995663981
102,45.0197801502425,0.640454839362977,1.93056820894978,109.905747173933,516.220374734647,901.580914761153,628.05,1644.175,2663.675,2.79799367075336,3.21593342901203,3.42548086063694,4301.15771106354,3.63358536717369,0.301029995663981,2.21005138759424,0.301029995663981
103,45.1105941684304,0.620276039003508,1.94111202064369,116.430516988939,567.595736505441,1138.04527297086,629.1,1776.525,3286.05,2.79871749549776,3.2495424568548,3.51667414724336,5439.20298403441,3.73553526642707,0.301029995663981,2.14936219774827,0.301029995663981
104,45.1000957589001,0.593983588805586,1.96372713111721,122.514760025036,607.305403350957,1434.94604999631,629.625,1861.3,3853.675,2.79907854799284,3.26977406879434,3.58587490692121,6874.14903403072,3.8372189435643,0.301029995663981,2.01747913583149,0.301029995663981
105,45.0034643201412,0.565299003867116,1.98599994588094,127.795456963416,634.426323547941,1806.78290089471,630.1,1947.675,4449.15,2.79940729687342,3.28948492874811,3.64827694944531,8680.93193492543,3.93856635103708,0.301029995663981,2.02530586526477,0.301029995663981
106,44.833988263309,0.53801116851994,2.00117799978285,131.981109790484,649.492988254072,2270.96643150126,631.05,2073.6,5040.55,2.8000632270887,3.31667334065519,3.70247689538892,10951.8983664267,4.03948940489357,0.301029995663981,2.15243049818046,0.301029995663981
107,44.6008597040405,0.515342342575893,2.00766975042759,134.883012953155,654.296282333687,2848.05370087231,631.05,2200.55,5645.8,2.8000632270887,3.3424882100868,3.75172374942801,13799.952067299,4.13987757792705,0.301029995663981,2.18937683831969,0.301029995663981
108,44.3083495925448,0.499429092788125,2.00763069370804,136.425346275512,651.500099403489,3561.76040284521,632.05,2365.525,6251.925,2.80075089340008,3.37386396790373,3.79601335902784,17361.7124701442,4.23959255953026,0.301029995663981,2.20695237439645,0.301029995663981
109,43.9564577906812,0.491019717694636,2.00499375888797,136.63369643562,644.155302200321,4438.55757747266,632.575,2472.85,6858.925,2.80111080602887,3.39318753153753,3.83625231318479,21800.2700476169,4.33846187339651,0.301029995663981,2.09525305728129,0.301029995663981
110,43.5427225788205,0.489444741795893,2.00346125417973,135.606616918985,635.204084217654,3945.65708070783,633.625,2596.55,7474.25,2.80182893135638,3.4143928013926,3.87356519623222,25737.7797030494,4.41057107930869,0.301029995663981,2.10419556041315,0.301029995663981
111,43.0645677438928,0.492859846731209,2.00497644819247,133.478619614446,627.06223559722,3715.77254841947,634.15,2697.65,8096.95,2.80218714761702,3.43098057067012,3.90832026455381,29440.8891928151,4.46895092270694,0.301029995663981,2.03742649794062,0.301029995663981
