"t","icu","deaths","cases_imported","cases_community","cases_dorms","logcases_imported","logcases_community","logcases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
241,0,0,0.0112094670090686,0.791456057308957,1.74264129471889,12.4110140445388,573.325,1827.75,50177.35,2.75839281047703,3.26178566996559,4.7005076276486,254495.967052998,5.40568090454898,-0.301029995663981,0,-0.301029995663981
242,0,0,0.0166493307997642,0.842559430060739,1.29396638242973,11.6322455640002,573.325,1831.75,50184.2,2.75839281047703,3.26273564934562,4.70056689387476,254508.253888092,5.40570187138761,-0.301029995663981,0,-0.301029995663981
243,0,0,0.0173758493737592,0.877738320736563,1.28864691559065,10.9023210132716,574.375,1834.75,50188.675,2.75919142636531,3.26344677186454,4.70060561573813,254519.781151086,5.4057215411361,-0.301029995663981,0,-0.301029995663981
244,0,0,0.0132081606724446,0.892371195574837,1.65560926792173,10.218179702454,574.375,1836.225,50192.25,2.75919142636531,3.26379307878715,4.70063655919437,254530.595774877,5.40573999405019,-0.301029995663981,-0.301029995663981,-0.301029995663981
245,0,0.000160230557541385,0.00534312282889493,0.883703957446241,2.22550141784102,9.57695239072033,574.85,1840.7,50200.2,2.75954863836609,3.26484792049508,4.70070533600989,254540.741795311,5.40575730541842,-0.301029995663981,0.602059991327962,-0.301029995663981
246,0.00166543184715917,0.00039392075793418,0,0.851437556209007,2.77699655241044,8.97594935305373,574.85,1842.175,50207.2,2.75954863836609,3.26519306208493,4.70076589056936,254550.260529665,5.40577354586968,-0.301029995663981,0,-0.301029995663981
247,0.00315536116469239,0.000518103234725176,0,0.798074677147646,3.09741387862766,8.41264918561439,575.8,1842.7,50211.875,2.76026121205873,3.26531983695781,4.70080634825855,254559.190744175,5.4057887816618,-0.301029995663981,-0.301029995663981,-0.301029995663981
248,0.00375918642989989,0.000501155527873776,0,0.728933660181134,3.04089293398977,7.88468830466018,576.325,1844.7,50216.25,2.76065947347527,3.26579124086306,4.70084417255015,254567.56881128,5.4058030749522,-0.301029995663981,0,-0.301029995663981
249,0.00331851681186227,0.000349797812901537,0,0.651771200831241,2.56813406831917,7.38985109661585,576.325,1849.8,50221.35,2.76065947347527,3.26700238189913,4.70088828928393,254575.428857198,5.40581648405175,-0.301029995663981,-0.301029995663981,-0.301029995663981
250,0.00196466729701814,0.000106697678929374,0,0.576011821224903,1.75687014272297,6.92447039561804,576.8,1853.275,50224.35,2.76101483941829,3.26781514686747,4.70091423134033,254582.802900444,5.40582906366293,-0.301029995663981,0,-0.301029995663981
251,7.9835271968004e-05,0,0,0.511653488909916,0.780319576291902,6.48755356406865,576.8,1857.275,50227.25,2.76101483941829,3.26875202884339,4.7009392955125,254589.720981818,5.40584086510321,-0.301029995663981,-0.301029995663981,-0.301029995663981
252,0,0,0.00534042005960345,0.467990206547638,0,6.07819810751405,577.325,1862.75,50232.775,2.76141240639434,3.27002832813483,4.70098706830572,254596.211286409,5.40585193651462,-0.301029995663981,-0.301029995663981,-0.301029995663981
253,0,0,0.012996662170401,0.452345732917909,0,5.69466627248405,578.8,1868.175,50237.35,2.76251818197259,3.27128354146309,4.7010266290148,254602.300258083,5.40586232306029,-0.301029995663981,-0.301029995663981,-0.301029995663981
254,0,0,0.0169615164766559,0.469031511276975,0,5.33532976578437,579.8,1874.65,50238.875,2.76326790617558,3.27278422926683,4.7010398150309,254608.012706933,5.40587206710887,-0.301029995663981,-0.15804074772359,-0.301029995663981
255,0,0,0.0161344879819612,0.518717024420077,0,4.99866287262765,580.325,1878.6,50239.4,2.76366340428515,3.27369310223601,4.70104435618634,254613.371910108,5.40588120840748,-0.301029995663981,-0.301029995663981,-0.301029995663981
256,0,0,0.0107681700844287,0.598333373471074,0,4.6832360058355,580.85,1882.75,50241.4,2.76405821754917,3.2746690788587,4.70106164484876,254618.399706432,5.40588978424395,-0.301029995663981,0,-0.301029995663981
257,0.000135553915544179,0.000162762427094176,0.00239157697236503,0.70153332187825,0.396973387073885,4.3877096593074,580.85,1885.175,50243.5,2.76405821754917,3.27522006209442,4.70107980784266,254623.116585196,5.40589782959906,-0.301029995663981,0,-0.301029995663981
258,0.00194994838299803,0.000372670187851976,0,0.819624552266892,1.07947949969003,4.11082874059445,581.8,1890.325,50245.025,2.76476348277937,3.27642192102044,4.70109299198606,254627.54176948,5.40590537728932,-0.301029995663981,0,-0.301029995663981
259,0.00321105365201732,0.000479751986655536,0,0.942802212377797,1.52130985642651,3.85141725896049,582.325,1893.175,50246.55,2.7651576135655,3.27706026050526,4.70110617568619,254631.693294339,5.40591245810087,-0.301029995663981,0,-0.301029995663981
260,0.00357393516952789,0.000456535625601523,0,1.06145380017172,1.58994566928401,3.60837334676557,582.325,1898.275,50249.65,2.7651576135655,3.27824024792781,4.70113297861174,254635.588080162,5.40591910091518,-0.301029995663981,0,-0.301029995663981
261,0.00294452604093648,0.000310854976581704,0,1.16730689104787,1.25844906112791,3.38066459337251,582.325,1899.85,50251.125,2.7651576135655,3.27860849231957,4.70114572412726,254639.242001523,5.40592533282687,-0.301029995663981,0,-0.301029995663981
262,0.00150389609418389,8.330998120884e-05,0,1.25423832062853,0.611623730511752,3.16732367206039,582.8,1905.275,50255.225,2.76550934404952,3.2798396601526,4.70118116596224,254642.669951769,5.40593117925433,-0.301029995663981,0,-0.301029995663981
263,0,0,0,1.31864937510515,0,2.96744424163519,583.8,1905.8,50257.7,2.76625392650671,3.2799620130415,4.70120255163275,254645.885903634,5.40593666404339,-0.301029995663981,0,-0.301029995663981
264,0,0,0.0078401361766407,1.35941282233586,0,2.78017710556084,584.325,1911.6,50259.275,2.76664669939109,3.28126063713637,4.70121616804794,254648.902966114,5.40594180956466,-0.301029995663981,0.301029995663981,-0.301029995663981
265,0,0,0.0143869732160196,1.37748809486589,0,2.60472661249815,585.85,1913.55,50259.275,2.76778075627236,3.2816979804112,4.70121616804794,254651.733437824,5.40594663680483,-0.301029995663981,0.142989247940391,-0.301029995663981
266,0,0,0.0168594167087019,1.37535801310957,0,2.44034728313887,586.9,1916.075,50261.225,2.76856159471702,3.28227391439335,4.70123301354666,254654.388857075,5.40595116545225,-0.301029995663981,0.301029995663981,-0.301029995663981
267,0,0,0.0145751749717435,1.35645125736144,0,2.28634064916086,586.9,1920.6,50263.75,2.76856159471702,3.2833018143662,4.70125483305274,254656.880048845,5.40595541397729,-0.301029995663981,0.142989247940391,-0.301029995663981
268,0,0,0.00819340320461448,1.32467974623849,0,2.14205229101133,587.375,1925.175,50264.275,2.76891153522316,3.28434401312242,4.70125937131575,254659.217168865,5.4059593997077,-0.301029995663981,0.142989247940391,-0.301029995663981
269,0.000545574441142033,0.00016538503528013,0,1.2841525072137,0.253312080680615,2.00686906205276,587.9,1930.55,50265.75,2.76930095393952,3.28554170551075,4.7012721133372,254661.409744976,5.4059631388993,-0.301029995663981,0.142989247940391,-0.301029995663981
270,0.00221267368116168,0.000357783443359988,0,1.23904987790916,0.929574128554606,1.88021648738238,587.9,1934.6,50266.275,2.76930095393952,3.28645802068105,4.70127665141956,254663.466715928,5.40596664680231,-0.301029995663981,0,-0.301029995663981
271,0.00325710965745485,0.000452136068690601,0,1.19357867987214,1.34312605314224,1.76155632636504,589.425,1937.975,50267.85,2.77042714960857,3.28720129570397,4.70129026512472,254665.396467796,5.40596993772355,-0.301029995663981,0,-0.301029995663981
272,0.00339262307704596,0.000423996409744581,0,1.1519001340007,1.38256141243893,1.65038428860294,589.95,1941.925,50269.275,2.77081458318182,3.28808032738289,4.70130257028616,254667.206868131,5.40597302508482,-0.301029995663981,0,-0.301029995663981
273,0.00258628865062671,0.000282031824697077,0,1.11793668561808,1.04021222976849,1.54622789370767,589.95,1948.775,50270.275,2.77081458318182,3.28959253984164,4.70131120956463,254668.905298017,5.40597592147763,-0.301029995663981,-0.15804074772359,-0.301029995663981
274,0.00106637378236246,6.5397026370928e-05,0,1.09501692511201,0.413456527315354,1.44864446584181,589.95,1952.25,50271.75,2.77081458318182,3.29036376777497,4.70132395006553,254670.498682138,5.40597863871461,-0.301029995663981,0,-0.301029995663981
275,0,0,0.00186656650479833,1.08539238601089,0,1.35721925456216,589.95,1957.2,50272.275,2.77081458318182,3.29145814631785,4.70132848760601,254671.99351699,5.40598118787765,-0.301029995663981,0,-0.301029995663981
276,0,0,0.0100492412439395,1.08973174354677,0,1.27156367402654,589.95,1960.2,50274.225,2.77081458318182,3.29212386534738,4.70134532874981,254673.395897351,5.40598357936314,-0.301029995663981,0,-0.301029995663981
277,0,0,0.0153776808695627,1.10674228952004,0,1.19131365312297,590.475,1964.15,50275.75,2.77120135953072,3.29299250918474,4.70135850444743,254674.711541117,5.40598582292434,-0.301029995663981,0,-0.301029995663981
278,0,0,0.0163587766254834,1.13306831574577,0,1.11612808954602,591.475,1969.775,50276.225,2.77193623815605,3.29425104711737,4.70136260543404,254675.945812597,5.40598792771123,-0.301029995663981,0.142989247940391,-0.301029995663981
279,0,0,0.0127279362300088,1.16356689054838,0,1.04568740128238,591.475,1973.15,50277.225,2.77193623815605,3.29497961658919,4.70137124351843,254677.103744379,5.40598990230777,-0.301029995663981,0,-0.301029995663981
280,0,0,0.00552030728294017,1.19197390481359,0,0.979692169377361,592.475,1975.625,50278.225,2.77266987537756,3.29552130904313,4.70137988143101,254678.190057833,5.40599175476692,-0.301029995663981,0.301029995663981,-0.301029995663981
281,0.000934310997825871,0.000169241562841316,0,1.21186999816372,0.390295572072546,0.917861866238599,592.475,1982.575,50279.225,2.77266987537756,3.29704132363888,4.70138851917179,254679.209182359,5.40599349264354,-0.301029995663981,-0.15804074772359,-0.301029995663981
282,0.00245521415105698,0.000349127406586741,0,1.21776599954378,1.00127778803812,0.859933664093524,592.475,1986.1,50279.7,2.77266987537756,3.29781666899887,4.70139261983232,254680.165273433,5.40599512302515,-0.301029995663981,0.142989247940391,-0.301029995663981
283,0.00328863704345511,0.000433803625893708,0,1.20607778146801,1.33232306216596,0.80566131855503,592.95,1990.725,50279.7,2.7730174573956,3.29884316091581,4.70139261983232,254681.062229549,5.40599665256085,-0.301029995663981,0.301029995663981,-0.301029995663981
284,0.00320559674503496,0.000401027987626118,0,1.17576799195434,1.29326710373787,0.754814122566668,593.475,1995.45,50280.175,2.7734022753823,3.29989955478858,4.70139672041134,254681.903708105,5.40599808748847,-0.301029995663981,0,-0.301029995663981
285,0.00223226834126627,0.00026029460598459,0,1.12849876542412,0.896571988757927,0.70717592629567,593.475,2000.55,50280.175,2.7734022753823,3.30101963798484,4.70139672041134,254682.693140313,5.40599943365997,-0.301029995663981,0.142989247940391,-0.301029995663981
286,0.000641889783602245,5.0119112469077e-05,0,1.06825050857578,0.253461731601718,0.662544218820534,593.95,2005.275,50280.175,2.7737492727373,3.3020674015989,4.70139672041134,254683.433745183,5.40600069656534,-0.301029995663981,-0.301029995663981,-0.301029995663981
287,0,0,0.00454368023744589,1.00048953433924,0,0.620729267720953,595,2010.325,50280.65,2.77451696572855,3.30316497837605,4.70140082090884,254684.128542648,5.40600188135498,-0.301029995663981,0,-0.301029995663981
288,0,0,0.0119440871667698,0.931078233126438,0,0.581553312922549,595,2013.425,50280.65,2.77451696572855,3.30384354143014,4.70140082090884,254684.780365872,5.40600299286071,-0.301029995663981,0,-0.301029995663981
289,0,0,0.0159602492897837,0.865185497894212,0,0.544849811378223,595,2017.375,50281.65,2.77451696572855,3.30469061533974,4.70140945823331,254685.391872798,5.40600403561546,-0.301029995663981,0,-0.301029995663981
290,0,0,0.0154668617946103,0.806453928063872,0,0.510462729382944,595,2019.9,50281.65,2.77451696572855,3.30523632904101,4.70140945823331,254685.965556987,5.40600501387179,-0.301029995663981,0,-0.301029995663981
291,0,0,0.0106117359644302,0.756612768895377,0,0.478245879520291,595,2023.95,50281.65,2.77451696572855,3.30611099472501,4.70140945823331,254686.503757779,5.40600593161921,-0.301029995663981,0,-0.301029995663981
292,0,0,0.00277146521614946,0.715608375077747,0,0.448062299427952,595,2027.375,50281.65,2.77451696572855,3.30683901199242,4.70140945823331,254687.008669836,5.40600679260045,-0.301029995663981,-0.15804074772359,-0.301029995663981
293,0.00130728125324164,0.000178620340127805,0,0.682187768311343,0.526617894898799,0.419783669746394,595.475,2030.425,50282.175,2.7748633803841,3.30749656873958,4.70141399505149,254687.482352083,5.40600760032675,-0.301029995663981,0,-0.301029995663981
294,0.00267881554514687,0.000348745145726331,0,0.654751849107718,1.07906952402233,0.393289768780858,595.95,2033.95,50282.7,2.77520921429394,3.30825235836612,4.7014185317794,254687.926736105,5.40600835809214,-0.301029995663981,-0.15804074772359,-0.301029995663981
295,0.00330394376081511,0.00042360413784126,0,0.632225190237916,1.33145763560061,0.368467961562282,595.95,2036.95,50283.75,2.77520921429394,3.30889271314954,4.70142760496442,254688.343634022,5.40600906898692,-0.301029995663981,0,-0.301029995663981
296,0.00301225398781974,0.000383117694058993,0,0.614688370726759,1.2149260163494,0.345212721138546,596.425,2039.525,50283.75,2.77555446940198,3.30944787650076,4.70142760496442,254688.734745879,5.40600973591022,-0.301029995663981,-0.301029995663981,-0.301029995663981
297,0.00189019805055152,0.000238792410213157,0,0.603587431801259,0.763686311610165,0.323425180063944,596.425,2043.575,50284.275,2.77555446940198,3.31031378500399,4.70143214142154,254689.101666573,5.40601036158186,-0.301029995663981,-0.15804074772359,-0.301029995663981
298,0.000257695570091365,3.08310365234599e-05,0,0.601455362651691,0.105923850980034,0.303012710182834,596.425,2047.15,50284.275,2.77555446940198,3.31107898204454,4.70143214142154,254689.445892359,5.40601094855341,-0.301029995663981,-0.301029995663981,-0.301029995663981
299,0,0,0.00673252569958738,0.611220484369322,0,0.28388852892332,596.425,2052.15,50284.275,2.77555446940198,3.3121387621501,4.70143214142154,254689.768826949,5.40601149921864,-0.301029995663981,-0.15804074772359,-0.301029995663981
300,0,0,0.0129358033967537,0.635298624208988,0,0.265971330429241,596.425,2056.525,50284.275,2.77555446940198,3.31305417227774,4.70143214142154,254690.071787236,5.40601201582323,-0.301029995663981,0,-0.301029995663981
301,0,0,0.0151359712792778,0.67473719150094,0,0.249184939964085,597.425,2058.475,50284.8,2.77628202699855,3.3134618438523,4.7014366777884,254690.356008665,5.40601250047396,-0.301029995663981,0,-0.301029995663981
302,0,0,0.0124714461349162,0.728680666865928,0,0.233457990119122,597.425,2065.525,50285.325,2.77628202699855,3.31495132851103,4.70144121406501,254690.622650266,5.4060129551473,-0.301029995663981,0,-0.301029995663981
303,0,0,0.00528008151001869,0.794358885698522,0,0.218723617450587,597.9,2068.525,50285.325,2.77662613029585,3.31558187605393,4.70144121406501,254690.872799384,5.40601338169747,-0.301029995663981,0,-0.301029995663981
304,0.00105553994714835,0.000134699623254769,0,0.867681954589919,0.42618316613396,0.204919178257379,597.9,2073.95,50285.325,2.77662613029585,3.31671372467887,4.70144121406501,254691.107476111,5.40601378186399,-0.301029995663981,-0.15804074772359,-0.301029995663981
305,0.00346582635551634,0.000445224683074341,0,0.944393867398332,1.40258519337992,0.191985982291985,597.9,2076.475,50285.325,2.77662613029585,3.31724439876459,4.70144121406501,254691.327637447,5.40601415727879,-0.301029995663981,0,-0.301029995663981
