"duration","const","risk11","risk12","risk13","risk21","risk22","risk23","LL"
23,0.903542925544581,0.849746351410523,0.475384136996711,0.00641608429734917,0.000245219354265411,0.00235334159557586,0,-513.773997187435
25,0.927078782865822,0.747397527391416,0.625024136469893,0.00978202815598973,0.000245219354265411,0.00235334159557586,0,-517.126104119463
22,0.511457766421882,0.817215223905323,0.626160196511047,0.00978202815598973,0.000169696670196513,0.00235334159557586,0,-518.481384536777
23,0.211306535460732,0.79661476480826,0.542931535408308,0.00933943544092627,0.00294010797534648,0.00235334159557586,0,-515.586409700294
22,0.106733484185635,0.893558319651717,0.39688786051716,0.00582911358307273,0.00294010797534648,0.00235334159557586,0,-515.633387694244
24,0.0798305944011195,0.81867432282201,0.527926822414456,0.00522623792340071,0.0087961879544224,0.00235334159557586,0,-517.031678268538
26,-0.100625658974225,0.934042545007799,0.466084575596351,0.00287698921371857,0.00560597344031261,0.00235334159557586,0,-515.28125963941
27,-0.374088722381921,0.921455648981819,0.554176849887295,0.00315877738918757,0.00249897972890465,0.00235334159557586,0,-514.052086271094
27,-0.997482965333515,0.952846957785883,0.54508891843068,0.00455306949057957,0.00249897972890465,0.00235334159557586,0,-517.312003703477
26,-1.35329782951034,0.86229958761346,0.551630853617434,0.00573492809369301,0.00249897972890465,0.00235334159557586,0,-513.352818341483
27,-1.45517703049175,0.86535482161183,0.694988292497984,0.00491607118422747,0.012955022317897,0.00172511691839406,0,-516.445364374745
26,-1.38232840930824,0.796777691841684,0.615676754421808,0.00652470295673177,0.00393147509615588,0.00172511691839406,0,-514.513975430331
26,-1.20124263980763,0.807189001560214,0.572517779814393,0.00652470295673177,0.00393147509615588,0.00172511691839406,0,-514.898675914592
29,-0.74457981318979,0.844524507773278,0.659712462955337,0.00452388096341738,0.00393147509615588,0.00172511691839406,0,-515.136926551764
28,-0.364579001624268,0.873099050661938,0.609589760084148,0.00452388096341738,0.00393147509615588,0.00172511691839406,0,-514.096990387765
25,0.256129695659675,0.894662664906459,0.533012276008328,0.00532762442032876,0.00943503057740977,0.00172511691839406,0,-514.038198417074
24,0.097224849987915,0.896953366937725,0.49521410858165,0.00636878746842074,0.00943503057740977,0.00191939106948688,0,-514.876334707821
26,0.362722530585012,0.896953366937725,0.570902591633007,0.00446246763824591,0.00943503057740977,0.00191939106948688,0,-514.891816435396
26,0.687933094118166,0.95238214409554,0.451086722689879,0.00446246763824591,0.00943503057740977,0.00191939106948688,0,-519.741421229635
25,0.480893461490185,0.922178071898091,0.425674704827325,0.00467631244762387,4.03626372651525e-05,0.000997990541672695,0,-515.848279655633
25,0.823038049057568,0.876989490511363,0.547913395113314,0.00584959109118947,4.03626372651525e-05,0.000997990541672695,0,-512.018070669805
24,0.37087763890014,0.873629655871775,0.571864051885145,0.00584959109118947,4.03626372651525e-05,0.000997990541672695,0,-513.357688094794
26,0.0553221129094693,0.800374541561333,0.688394952134452,0.00556989751390001,4.03626372651525e-05,0.000997990541672695,0,-514.203308359819
27,0.389515210575714,0.85400491459776,0.627088986468663,0.00556989751390001,4.03626372651525e-05,0.000997990541672695,0,-512.74753912615
25,0.515866217376965,0.87679624215573,0.528444024139288,0.00645034108115154,4.03626372651525e-05,0.00699030994309229,0,-513.594086122552
26,0.138520243331988,0.93734496642207,0.685346437409847,0.00383709132415244,4.03626372651525e-05,0.00699030994309229,0,-520.18782273969
26,-0.0651798823169569,0.838478199388655,0.619715118702613,0.00733550367309316,4.03626372651525e-05,0.00882143430594852,0,-514.9250097181
24,-0.283068704907509,0.923321101072163,0.369145533684701,0.00453988820882285,4.03626372651525e-05,0.00616720261356462,0,-516.137713525532
26,0.0348336442735511,0.923321101072163,0.539456941484499,0.0052030970096479,4.03626372651525e-05,0.00616720261356462,0,-514.600540608299
26,0.442901707555272,0.868538198895242,0.493913062733112,0.00455591498399929,4.03626372651525e-05,0.00616720261356462,0,-514.732185340376
26,0.0853916953468185,0.863914849640548,0.550342999588321,0.00455591498399929,4.03626372651525e-05,0.00124840847291469,0,-512.503311113613
24,0.556559421849419,0.932824388283882,0.501294432519925,0.00738772857789915,4.03626372651525e-05,0.00124840847291469,0,-516.397796279722
24,0.313598319750082,0.926476491431657,0.531275625404094,0.00184965268751547,4.03626372651525e-05,0.00124840847291469,0,-519.180890275847
24,0.339660238865848,0.921370659924106,0.426210109369343,0.00565057875585009,4.03626372651525e-05,0.00417819534692427,0,-513.977202867797
26,0.838748028472261,0.855543834834855,0.568350431185346,0.00644177472852459,0.00510649866059057,0.00417819534692427,0,-514.341744622284
26,0.459168494092837,0.880751891978114,0.51543170281304,0.0034806736326171,0.00510649866059057,0.00417819534692427,0,-515.26235996533
24,0.368280538002594,0.865740007541303,0.49886518408168,0.00535762977530231,0.00510649866059057,0.00417819534692427,0,-514.304517065631
23,0.643334656058741,0.822702931074075,0.51031162194498,0.00490233066685547,0.00510649866059057,0.00417819534692427,0,-518.74244019452
24,0.537912355469369,0.885911432139341,0.606836548347142,0.00625681011719165,0.00510649866059057,0.00417819534692427,0,-516.007690806332
26,-0.0858741253539045,0.891441917262611,0.577058933241638,0.00408115037741839,0.00510649866059057,0.00417819534692427,0,-513.989887303642
24,-0.309554983450425,0.919871153245915,0.375965534923311,0.00545309532481615,0.000625201571405423,0.00417819534692427,0,-515.485210728683
24,-0.309211647400522,0.875663975574915,0.464619636801818,0.00545309532481615,0.000625201571405423,0.000715720701421342,0,-514.872051042321
24,-0.272836098072045,0.927920740451361,0.399638632864907,0.00321861142793069,0.000625201571405423,0.000920372266839657,0,-517.498189491313
23,-0.851249998001998,0.881209578227767,0.489597441320485,0.00557715860123913,0.000625201571405423,0.000920372266839657,0,-515.451637991674
25,-0.968271542935081,0.936346501690152,0.530592614851927,0.00306387161394238,0.00706958138011968,0.000920372266839657,0,-516.072929811682
27,-0.99209962389449,0.881327849875762,0.614239243731398,0.00440094022091141,0.00706958138011968,7.32708911221898e-05,0,-514.149507718403
28,-1.07385652882121,0.8830444628061,0.615346797461402,0.00266797289547123,0.00706958138011968,7.32708911221898e-05,0,-515.210770521453
28,-0.738148639110183,0.874674524764955,0.663886957184271,0.00403890603853566,0.00559516457510175,7.32708911221898e-05,0,-514.129243623673
26,-0.855262232468765,0.888909398213747,0.608239930843745,0.00403890603853566,0.00815539561795273,7.32708911221898e-05,0,-514.196811820635
30,-1.04988900183217,0.901124790363751,0.612301192287195,0.00258946904657234,0.0030706991311003,7.32708911221898e-05,0,-515.251741979496
27,-1.60911942213196,0.93610184462584,0.484927521452854,0.00205146057091379,0.0030706991311003,7.32708911221898e-05,0,-514.827792825067
29,-1.68975281731306,0.95035209128455,0.613884158422379,0.00205146057091379,0.0030706991311003,7.32708911221898e-05,0,-515.668154581317
26,-1.21168486548494,0.955785333716135,0.563483752929811,0.00174219028287575,0.00696988078685856,7.32708911221898e-05,0,-517.116973088019
26,-1.2169927882158,0.968881665312772,0.528335552516542,0.0015015730229726,0.00696988078685856,7.32708911221898e-05,0,-517.072333247756
27,-0.639206823024264,0.933733896959946,0.5141612846728,0.00161117320687271,0.00696988078685856,7.32708911221898e-05,0,-515.718589770578
28,-0.423147335889615,0.919138027584631,0.543374107244914,0.00315210173374194,0.00642971075222541,7.32708911221898e-05,0,-514.976294607075
31,-0.719232984390651,0.884673779733102,0.765202142759842,0.00106782413412439,0.00642971075222541,7.32708911221898e-05,0,-517.122708386649
31,-1.09771295283799,0.864306445730153,0.712632750352051,0.00275203923767327,0.00146265816245165,0.00927830952392377,0,-517.494776820364
29,-1.34958463232127,0.859847667455381,0.70630963170205,0.00275203923767327,0.00146265816245165,0.00927830952392377,0,-516.417206520081
28,-1.15926422185571,0.907157847804192,0.58320385509571,0.00210873093269697,0.00156699126604642,0.00927830952392377,0,-515.777945078888
28,-1.82273846274683,0.993562957260303,0.507958460297982,0.00210873093269697,0.00156699126604642,0.0135390378379024,0,-519.066401609516
26,-1.43986591746332,0.920585994250448,0.580621513941035,0.00210873093269697,0.000835862384964026,0.00472670454522793,0,-515.930793313589
25,-1.25766957142537,0.884501999825051,0.500925209555129,0.00585963321551958,0.000835862384964026,0.00472670454522793,0,-513.310758264875
25,-1.19533625313144,0.877204537332088,0.490637530872175,0.00585963321551958,0.000835862384964026,0.00959419297038341,0,-514.585377351899
24,-1.30213381195367,0.906472137134375,0.48481259874623,0.00585963321551958,0.00358574501816735,0.00285888783134662,0,-513.786027599479
26,-1.86944724387966,0.905067409092296,0.522814607624421,0.00456295478275331,0.00358574501816735,0.00285888783134662,0,-513.593457484906
26,-1.77394451891091,0.87267657037419,0.505619552010878,0.00493299201007359,0.00358574501816735,0.00285888783134662,0,-514.127543593052
26,-1.58022031838063,0.862665989821555,0.47307521533404,0.00493299201007359,0.00358574501816735,0.00285888783134662,0,-515.649415085798
25,-2.14865696591573,0.84212909644062,0.52465653232977,0.00493299201007359,0.00654845624619915,0.00261679932799954,0,-514.967315695588
26,-2.50731610343648,0.847592257409685,0.563503045691201,0.00538384362266882,0.00654845624619915,0.00263180812581258,0,-513.950755522182
23,-2.41218868413377,0.89965076402126,0.447131961436543,0.00664782218300691,0.00654845624619915,0.00263180812581258,0,-514.850240771612
23,-2.62717177664471,0.870192701519427,0.490580867988831,0.00601007435220956,0.00654845624619915,0.00263180812581258,0,-514.599510809411
24,-2.33492867329907,0.943114831280038,0.428415372888118,0.00623486662944714,0.00654845624619915,0.0103965082473504,0,-518.042343584702
24,-2.67588441141477,0.853539444844188,0.566078356807147,0.00623486662944714,0.00345544703666024,0.0103965082473504,0,-515.255611396267
27,-2.76804578494434,0.940904735833987,0.538317429046801,0.00411702152513291,0.00345544703666024,0.0103965082473504,0,-516.711880577583
24,-2.91083510929786,0.875368655165993,0.485299767252575,0.00411702152513291,0.000601078015915183,0.0103965082473504,0,-516.488814497291
24,-2.87706989184665,0.922954614586826,0.431529515222744,0.00411702152513291,0.000601078015915183,0.00026725487544318,0,-513.464907249224
26,-2.74793263757768,0.917381374978259,0.501009144419547,0.00454438108666357,0.000601078015915183,0.00026725487544318,0,-512.668265839459
25,-2.53992395123045,0.922855685411465,0.515410262056884,0.00454438108666357,0.000601078015915183,0.00026725487544318,0,-512.610839270665
24,-2.12704587079642,0.909004464532161,0.448967034645142,0.00865560369893961,0.0116750645067133,0.00026725487544318,0,-519.251690807057
25,-2.52758838973681,0.869256912777612,0.567534552927443,0.00614729271497007,0.0116750645067133,0.000921869222270426,0,-514.18048940504
26,-2.41067262878595,0.869273925194435,0.57508974275486,0.00382304928874252,0.00244337460310035,0.000921869222270426,0,-513.338288796804
27,-2.05555023949115,0.865106245103328,0.594290712817959,0.00382304928874252,0.00244337460310035,0.000921869222270426,0,-513.311211337284
27,-1.69095574443453,0.909910408696609,0.542153669274422,0.00455142635440466,0.00244337460310035,0.000921869222270426,0,-513.678366779737
28,-1.49077058805859,0.832188009781738,0.627821123949964,0.00662354377039769,0.00244337460310035,0.000921869222270426,0,-515.392910702148
23,-1.46661103207091,0.860307660643693,0.615408247187428,0.00662354377039769,0.00244337460310035,0.00500413065294237,0,-517.90190688352
24,-1.46149183764878,0.834706633143825,0.590438174752423,0.00699164686510651,0.00244337460310035,0.00500413065294237,0,-515.375829719755
23,-1.48187053974044,0.860737733317225,0.472582881809855,0.00767893090319199,0.00244337460310035,0.00500413065294237,0,-515.085823967539
24,-1.70171950739905,0.870960709790774,0.59573190039343,0.00511665732857234,0.000152171562857547,0.00500413065294237,0,-515.854892502971
23,-1.65102396990749,0.803459420513254,0.536482105675879,0.00824076962993758,0.000152171562857547,0.00500413065294237,0,-514.775808078124
23,-1.48736042978181,0.93153411133102,0.406796577482947,0.00529078633636022,0.000152171562857547,0.00259438349074342,0,-514.868511366786
21,-1.42245834197634,0.910818705395387,0.342373576623034,0.00560804380136143,0.000152171562857547,0.00259438349074342,0,-517.331021582683
24,-1.0930923750095,0.920196099798109,0.460036950298335,0.00477402742067822,0.000152171562857547,0.00259438349074342,0,-513.373271861541
24,-1.51438617035697,0.847685234452957,0.550739274195014,0.00529360032466389,0.000152171562857547,0.00259438349074342,0,-513.544905023532
22,-1.54961796695065,0.892032168163638,0.434658312521789,0.00630579863193576,0.000152171562857547,0.00259438349074342,0,-514.448096569078
24,-1.42746557516679,0.874930327040027,0.484694534028081,0.00597300843463866,0.000152171562857547,0.00259438349074342,0,-512.81145365319
25,-1.29539718288694,0.813384331328663,0.637307133048777,0.00718087349556209,0.000152171562857547,0.00760671768178585,0,-514.2224007282
26,-1.69683854959238,0.791989185938325,0.704972254654238,0.00718087349556209,0.000152171562857547,0.00760671768178585,0,-515.041485653632
24,-1.84209417951472,0.841475239491079,0.549257803941622,0.0079482658999564,0.000152171562857547,0.00760671768178585,0,-514.335069352197
24,-2.03528254352724,0.848359845708274,0.497745230767623,0.00799953969698434,0.000152171562857547,0.00760671768178585,0,-514.862877808892
23,-1.86188786499668,0.860841867554427,0.507191573845771,0.00788657909833016,0.000152171562857547,0.00760671768178585,0,-514.650478880782
24,-1.93914889392232,0.847165959857269,0.52243995186131,0.00788657909833016,0.000152171562857547,0.00343508586449706,0,-513.473798813368
24,-1.88740822400352,0.890043915470346,0.497741802376761,0.00679426795941272,0.00181817905396687,0.00343508586449706,0,-513.590794892061
26,-1.78641902042758,0.783928597909065,0.761364438443766,0.00618332518441697,0.00800445876345798,0.00343508586449706,0,-517.354676600321
28,-2.00026628337952,0.783928597909065,0.818155204633588,0.0064095459780801,0.00800445876345798,0.00343508586449706,0,-521.625788745764
28,-1.47958990026202,0.740190293679061,0.761483686467602,0.00621522158112193,0.011304037635151,0.00343508586449706,0,-526.307487000408
29,-1.11760854631798,0.824344482087172,0.745283944147806,0.00425497094084852,0.00711317318776108,0.00626071580035735,0,-524.312715921303
27,-0.931909254520939,0.935368128759156,0.484735831531241,0.0039417395969619,0.00711317318776108,0.00626071580035735,0,-516.521291568581
26,-0.579629874857671,0.973174904977614,0.487034641801276,0.00372325727697333,0.00711317318776108,0.00098285155538892,0,-516.001702492482
25,-0.75313595435349,0.916708559657627,0.498334700942297,0.00372325727697333,0.00756392207082927,0.00098285155538892,0,-514.212287524899
26,-0.888365110532297,0.939770260779824,0.478064123174417,0.00372325727697333,0.00756392207082927,0.00098285155538892,0,-514.607527622328
26,-0.967217461360071,0.886714407465716,0.494710180494357,0.00561688587092189,0.00756392207082927,0.00098285155538892,0,-514.554816633365
26,-0.946560815778226,0.948130872348517,0.419335584594953,0.00353035404937093,0.00756392207082927,0.00098285155538892,0,-515.847568259212
26,-1.11834786792317,0.933859662685394,0.466409495516144,0.00266782943805604,0.00756392207082927,0.00098285155538892,0,-515.252415477739
25,-0.916598348503105,0.865049036841035,0.524120033960929,0.00432945231574219,0.00756392207082927,0.00098285155538892,0,-514.804537611084
25,-0.947145818158064,0.89372763044139,0.522511164449527,0.00442188452774063,0.00756392207082927,0.00242642492691921,0,-514.399893334668
22,-0.909963160771318,0.873018304325436,0.489963628431457,0.00872312469207452,0.0055227384789569,0.00242642492691921,0,-516.389800997976
24,-0.928482911397707,0.851422238775899,0.518264971925743,0.00652046579050453,0.00791062636150954,0.00242642492691921,0,-514.349897135454
25,-0.733369313370488,0.878189316883235,0.530266756846244,0.00635950428830031,0.00791062636150954,0.00286669278900867,0,-514.532873093788
28,-0.227499835753917,0.7841553755912,0.758907360872636,0.00523975382374554,0.00791062636150954,0.00286669278900867,0,-517.486401056958
26,-0.359843339181122,0.753861901828717,0.746491840546057,0.00761386897585112,0.00507548924475078,0.000952272644246125,0,-516.446524900638
29,-0.277839819866776,0.71956422667192,0.895379872948085,0.00761386897585112,0.00507548924475078,0.000952272644246125,0,-520.31326354596
24,-0.97976609105876,0.785485324730879,0.677975275668316,0.00841315774520368,0.00507548924475078,0.00574681479428014,0,-517.324042785565
25,-0.982214959312471,0.813885783514688,0.727919416057741,0.0069991817450318,0.00507548924475078,0.00489600005230459,0,-516.863454693485
26,-0.818891487752456,0.81184706609278,0.735765077454316,0.00587430394511227,0.00507548924475078,0.00489600005230459,0,-516.094991537085
27,-0.204024239397612,0.789628943114198,0.64854278650911,0.00677482678628009,0.0131342269503676,0.00489600005230459,0,-517.54499380537
27,-0.602933475937008,0.843719525640511,0.652335733339081,0.00376233558519024,0.0131342269503676,0.00409531730944036,0,-516.709108822216
25,-1.138752635174,0.918054852735275,0.433891407051205,0.00610480588412463,0.0131342269503676,0.00409531730944036,0,-517.314750075871
24,-1.04657450898617,0.940313036862301,0.452220385281848,0.00574586414303628,0.0131342269503676,0.00409531730944036,0,-516.98345195471
24,-0.815166964136013,0.969378897381396,0.341574380640036,0.0044315592778892,0.00764128478801919,0.00409531730944036,0,-517.900692485477
23,-0.919896564026714,0.964088116205995,0.426773596882161,0.0044315592778892,0.00764128478801919,0.00409531730944036,0,-518.320997366269
26,-0.751391527920615,0.881973845523191,0.506349484089995,0.0052110589101585,0.00394063480269447,0.00409531730944036,0,-514.104960378498
25,-0.62475584107313,0.935849001663928,0.400765456677221,0.0052110589101585,0.00394063480269447,0.00409531730944036,0,-515.924725891264
25,-0.886900733468262,0.896920758233789,0.55854461655198,0.00511284611795515,0.00394063480269447,0.00409531730944036,0,-513.734010409338
24,-1.24456841045855,0.795737091396471,0.665557473448715,0.00642685135574644,0.0124882761806793,0.00409531730944036,0,-518.619309657309
25,-1.7893595150308,0.835786738654287,0.463539723085164,0.00778900445588058,0.0124882761806793,0.00409531730944036,0,-519.425413729636
24,-1.61794702474289,0.856958956674753,0.499839893930506,0.00778900445588058,0.00963845709227606,0.00409531730944036,0,-516.482723127158
25,-1.64734746727939,0.840834213107612,0.527572951103241,0.00688293796786875,0.00186810640333953,0.0039210709593716,0,-514.779050267981
24,-1.7784456887991,0.857976935653058,0.581383456517553,0.00473514503570764,0.00186810640333953,0.0039210709593716,0,-516.275886518338
26,-1.51134463451546,0.838827613004619,0.649088270793897,0.00541814468016293,0.00186810640333953,0.0039210709593716,0,-514.849866306438
24,-1.10037700277801,0.813004221400628,0.525298360791183,0.00626047252597603,0.00186810640333953,0.00548949131895325,0,-516.347889952488
25,-1.05058277437036,0.865500567343415,0.556436949748999,0.00626047252597603,0.00186810640333953,0.00548949131895325,0,-514.490764886899
25,-1.31176295342982,0.854345288104163,0.526955944533583,0.00626047252597603,0.00186810640333953,0.00548949131895325,0,-514.704387121672
26,-1.51546818479614,0.906848168659413,0.483911334009705,0.00424568505397488,0.00186810640333953,0.00548949131895325,0,-515.612911708382
27,-1.11834652438211,0.886268059528466,0.590842753575802,0.00482376570426903,0.00186810640333953,0.00367250805031839,0,-515.187930337119
24,-1.28948717953949,0.955263411833828,0.437812868526162,0.00482376570426903,0.00186810640333953,0.00132204995609331,0,-515.458600006678
26,-1.48038933592279,0.939384659060507,0.486850293187326,0.00482376570426903,0.00672699648535049,0.00132204995609331,0,-517.250549971959
26,-1.40802947370737,0.879204422719803,0.562528715270569,0.00482376570426903,0.00585425586754871,0.000353862023519213,0,-512.956607286158
28,-1.40376625491142,0.881161631882873,0.548872952540072,0.00298131079859209,0.00585425586754871,0.00294788832302511,0,-515.756609324949
28,-1.29776362052944,0.876768260176052,0.63485383170144,0.00285633678060705,0.00585425586754871,0.00294788832302511,0,-514.968567927763
29,-1.6052557073947,0.866391960247187,0.574145315400857,0.00283004774864952,0.00296923565292473,0.00294788832302511,0,-517.869056013541
29,-1.6647305105184,0.878208866444909,0.650030205346307,0.00283004774864952,0.00296923565292473,0.00294788832302511,0,-516.239496318245
27,-1.58111867512385,0.87621594142487,0.601827976764673,0.00396175339830252,0.00296923565292473,0.0119634490429601,0,-515.474134136614
27,-1.21623653639581,0.769469532511231,0.618231098591558,0.00705769986038418,0.00296923565292473,0.0119634490429601,0,-519.218442524153
25,-0.409813324741776,0.880938431616468,0.573625726808142,0.00567905674209853,0.00296923565292473,0.0119634490429601,0,-515.123092299825
26,-0.0834315081100588,0.83098196434037,0.650764577316036,0.00497481366035962,0.00296923565292473,0.0119634490429601,0,-516.359984200187
25,-0.420034176759502,0.897463267891459,0.539448995469554,0.00535425350964826,0.00296923565292473,0.000526119266016071,0,-512.981232589074
27,-0.122339969723863,0.928772194113182,0.56444118121847,0.00421469435294124,0.00296923565292473,0.000526119266016071,0,-514.723934457483
26,-0.436816960973397,0.888833140063638,0.570084186684065,0.00456532202105177,0.00727764254505546,0.000526119266016071,0,-514.064787244995
25,-0.497608741560519,0.826637897336115,0.61848724617729,0.00456532202105177,0.00727764254505546,0.000526119266016071,0,-515.963112640637
25,-0.356467086345483,0.897391003304975,0.387900322713163,0.00712130888382479,0.00727764254505546,0.000526119266016071,0,-519.126200937928
25,0.0213361112805927,0.980439621529136,0.40547443033923,0.00286141620309304,0.00727764254505546,0.000526119266016071,0,-516.74285061699
25,-0.627148517600268,0.919147886184753,0.52548818363026,0.00479653631991568,0.00727764254505546,0.000526119266016071,0,-514.010108598091
27,-0.653267085220768,0.852674778058252,0.638075051626166,0.00479653631991568,0.00727764254505546,0.000526119266016071,0,-514.080166208721
29,-0.761841735548033,0.839454477303824,0.659289458133569,0.00499044255269624,0.00727764254505546,0.000526119266016071,0,-516.317792604833
28,-0.631587836768461,0.880842768368401,0.608125157351739,0.00541632185050692,0.00138965584593202,0.000526119266016071,0,-514.525249242301
25,-0.0171390513997886,0.880963327227881,0.648595124863163,0.00541632185050692,0.00138965584593202,0.0038465148060844,0,-515.099894349966
25,0.633765623657368,0.918366324126248,0.554436720785424,0.00541632185050692,0.000957178709146266,0.0038465148060844,0,-514.175260022111
24,0.39117592043919,0.83916190204034,0.523878544284949,0.00711551220889327,0.000957178709146266,0.0038465148060844,0,-514.165184486339
21,0.309209170478479,0.93370584391319,0.411579371421863,0.00711551220889327,0.000957178709146266,0.0038465148060844,0,-517.698617584262
23,0.619190390559621,0.882534524642609,0.430074607885598,0.00650891436068548,0.000957178709146266,0.0038465148060844,0,-514.803293866028
23,0.124864081319189,0.87823171585969,0.432177307165843,0.00650891436068548,0.000957178709146266,0.0038465148060844,0,-514.818515396949
27,0.380902039979347,0.876536698093072,0.538076154474193,0.00489071107125502,0.000957178709146266,0.0038465148060844,0,-515.385459101786
24,-0.37306800223748,0.865984022225633,0.547986090425866,0.00561753208567487,0.000957178709146266,0.0038465148060844,0,-514.114889466429
24,-0.0636970341962144,0.833342000785002,0.573803120403679,0.00625994821494303,0.000957178709146266,0.0038465148060844,0,-514.306917247597
26,-0.588915550058508,0.872396375257673,0.519320213319635,0.00306929845798957,0.000957178709146266,0.00139623008927757,0,-516.016402808899
26,-0.451634660930906,0.970199517582018,0.553602734443957,0.00306929845798957,0.000957178709146266,0.00139623008927757,0,-516.983548585455
27,-0.645430080248922,0.905519036797706,0.56022845060942,0.00306929845798957,0.00605174966610667,0.00139623008927757,0,-514.189024187631
26,-0.668580330371927,0.86418898967026,0.485818973077929,0.00450910027197255,0.00605174966610667,0.00139623008927757,0,-515.381431606278
25,-1.05630157284003,0.907832506149902,0.476445855966521,0.00494635924805388,0.00223720982862034,0.000124112711925473,0,-512.786212338743
25,-0.8452784264548,0.876790596874826,0.540443160269121,0.00494635924805388,0.00499514008741641,0.000124112711925473,0,-512.82003260084
27,-0.549969689254938,0.871503000221323,0.628376530180624,0.00494635924805388,0.00665953832261772,0.000124112711925473,0,-513.71708819271
26,-0.707640248154233,0.853690912133127,0.658387484382035,0.00494635924805388,0.000956350819907783,0.000124112711925473,0,-512.976284044337
25,-0.778534009524393,0.800191459574135,0.602933605885956,0.00821024364313965,0.000956350819907783,0.000124112711925473,0,-513.457300536598
26,-0.803265191848054,0.789304940717445,0.632865392791821,0.00762700197881638,0.00776882821154709,0.000124112711925473,0,-514.942775157249
24,-1.25943233794863,0.765965364194571,0.65596684949664,0.00712928015825838,0.00776882821154709,0.000124112711925473,0,-516.53872101413
26,-1.63440841837439,0.795870052069885,0.666705980089381,0.0074454646572052,0.00776882821154709,0.000124112711925473,0,-514.501453822396
27,-1.76231395187325,0.807799538196214,0.691074973030413,0.00504394104528204,0.00389457482087359,0.000124112711925473,0,-514.165608065216
27,-1.88552251943174,0.829073593808706,0.622755639765661,0.00504394104528204,0.00389457482087359,0.000124112711925473,0,-513.545677402472
25,-1.47511556656814,0.891353068729603,0.616500790860047,0.00500795979996914,0.00389457482087359,0.000124112711925473,0,-514.025983297004
25,-1.61802731086096,0.882862830443614,0.474657514637888,0.00447871721147113,0.00266357468936213,0.000124112711925473,0,-513.319972863178
25,-1.43620684908826,0.877987663220002,0.504768032540581,0.00507319199459768,0.00302863868130942,0.000124112711925473,0,-512.767092421042
25,-1.84722101485908,0.854278463064114,0.453351650795387,0.00507319199459768,0.00557963386498823,0.000124112711925473,0,-515.832496598403
26,-1.13341853408333,0.846032070571425,0.568251355728007,0.00507319199459768,0.0056219497967071,0.000124112711925473,0,-514.051575198007
25,-1.41746308320217,0.82039191569266,0.593541687812502,0.00665654608593413,0.0056219497967071,0.000124112711925473,0,-514.219894342889
26,-0.761534933876119,0.86438568031551,0.600778273031113,0.00479932365324876,0.0056219497967071,0.00151045187605392,0,-513.864796013501
26,-0.787734484738577,0.866890870933074,0.613674729066982,0.0066166510269329,0.0056219497967071,0.00177322298358292,0,-514.352574387282
25,-1.01537095036879,0.869746794810349,0.495874839506711,0.00517790700433212,0.0056219497967071,0.00177322298358292,0,-514.139894869228
26,-1.42613788572097,0.877631036378768,0.623599507377417,0.00517790700433212,0.00762386729481679,0.00177322298358292,0,-515.195127470514
28,-1.49909504669845,0.795466141859543,0.597878107344397,0.00694067837050918,0.00762386729481679,0.00177322298358292,0,-519.621195748951
29,-1.1040861823412,0.885054179392107,0.542615834520153,0.0034536652556755,0.0069817770116838,0.00177322298358292,0,-517.202866834926
29,-0.712632886847088,0.933003347576909,0.545425898559521,0.00406472005932116,0.0069817770116838,0.00768542194670126,0,-519.325291146034
28,-0.432938088083737,0.89183332397096,0.577951621421818,0.00413953689385792,0.0069817770116838,0.00768542194670126,0,-516.226771055945
26,-0.493071861005976,0.855361859857597,0.581227300819113,0.00413953689385792,0.011338093332228,0.00768542194670126,0,-516.513532001835
24,-0.662249763246954,0.812905712952343,0.540699776893686,0.00717336534248871,0.011338093332228,0.00768542194670126,0,-516.857152948571
24,-1.10747629429927,0.813564524138229,0.525507848567374,0.00630734579358222,0.011338093332228,0.00768542194670126,0,-518.629559352494
25,-0.837016181300434,0.851592117392872,0.608720600898849,0.00630734579358222,0.0188707575719163,0.00768542194670126,0,-520.404882170223
25,-0.834479582022177,0.893698568475341,0.606961540972962,0.00425735737710668,0.0188707575719163,0.00270933307149074,0,-518.818244386645
28,-0.956355719816186,0.851872850252044,0.587736308792587,0.00425735737710668,0.0188707575719163,0.00270933307149074,0,-519.573014842813
28,-0.772735409666117,0.952484694460862,0.628965013218926,0.00272570915383606,0.0188707575719163,0.0026554250183607,0,-521.449350744814
26,-0.142448112898415,0.894501259327106,0.44085414002182,0.00597627238597655,0.0129351859743678,0.0026554250183607,0,-518.548580692575
25,-0.296251782569066,0.807477051816113,0.66181898442789,0.0069444681760199,0.0185880186617521,0.000751346791369345,0,-516.928997600529
26,0.232911873976294,0.834599950099196,0.664130393848794,0.0069444681760199,0.0092330470488853,0.000751346791369345,0,-515.116461809383
28,0.0817230193716308,0.737977640888794,0.867462457514398,0.00770280991029635,0.0092330470488853,0.000751346791369345,0,-519.985497650574
27,0.494137783642598,0.803222393221169,0.750935721190794,0.00770280991029635,0.00596921943742335,0.000751346791369345,0,-516.709990903582
26,-0.0206431223327554,0.825806004052307,0.636805518860846,0.00408137378448393,0.00440164507489587,0.000751346791369345,0,-515.38661583989
26,0.633978378386338,0.915125540866513,0.528468251416242,0.00510109798164836,0.00440164507489587,0.000751346791369345,0,-514.050489699313
