"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
119,42.9265237878384,0.477496966115662,2.95359576095921,24.9052300465193,661.018793895535,3004.19877508196,639.025,1425.025,10460,2.80551783605404,3.15382248087381,4.01953168453126,29063.8470007037,4.46335309856581
120,41.8794843214415,0.47329317953206,2.63571654152243,23.9364364069211,660.884998728114,3276.27674425289,639.025,1435.025,11054.05,2.80551783605404,3.15685946454092,4.04352142449036,32341.4033011689,4.50975886011939
121,40.7977359158555,0.469531728133064,2.30220987931203,22.9690230768037,659.582374689055,3565.19432561896,640,1439.025,11639.05,2.80617997398389,3.15806833639057,4.06591753371472,35895.5578876893,4.5550407068814
122,39.686619145016,0.466118662182508,1.97070247239528,22.0093721249558,657.374612074259,3872.6988612339,641,1457,12227.1,2.80685802951882,3.16345955176999,4.08732346355554,39770.8347016723,4.59956470574024
123,38.551520198961,0.462932810124659,1.65768983508247,21.0640112699562,654.51011577923,4193.67181601823,642,1469,12816.025,2.80753502806885,3.16702179579026,4.10775334587956,43971.356007568,4.64316985876934
124,37.3978434550908,0.459830527213484,1.37782817379366,20.1394736410825,651.215970869185,4530.36469704013,642.025,1479,13420.075,2.80755192669024,3.16996817399689,4.12775494269184,48493.8322276106,4.68568650561566
125,36.2309799381013,0.456651252309777,1.1433501397983,19.2421518504548,647.693286941145,4878.24670265589,643,1486.05,14015,2.80821097292422,3.17203341246919,4.1465931020963,53372.0789302665,4.7273141196175
126,35.0562722721494,0.453223669269245,0.96362326080957,18.3781514747822,644.114010008431,5236.26837169702,643,1497,14609.075,2.80821097292422,3.17522180034305,4.16462271844122,58608.0987459746,4.76795763304303
127,33.8789769636914,0.449372247571643,0.844862948517321,17.5531490340973,640.619224259216,5605.02762356584,643.025,1505,15200.175,2.80822784528511,3.17753649992986,4.18184858689473,64208.7153777708,4.80759398108412
128,32.7042250421652,0.444923923726159,0.790004843867436,16.7722593563252,637.318901151132,5975.1987070733,644,1518,15782.075,2.80888586735981,3.18127177155946,4.19816410272563,70176.3602043767,4.8461908391689
129,31.5369822197676,0.439714681033627,0.798734203706726,16.0399168406157,634.292992608006,6345.95938922153,644,1524.025,16374.1,2.80888586735981,3.18299208892056,4.21415743807164,76511.7038563285,4.88372787347307
130,30.3820098049701,0.433595790620213,0.867663348937135,15.3597745959863,631.5937110703,6712.10716705496,644,1536,16970.125,2.80888586735981,3.18639121569549,4.22968504083355,83200.8761461294,4.92012789963845
131,29.2438276144173,0.426439491040704,0.99064215434851,14.7346247574711,629.248793943538,7067.10157446713,645,1551,17561.025,2.80955971463527,3.19061179781361,4.24454986114588,90247.3783489799,4.95543459467405
132,28.1266800746102,0.418143906573859,1.15918140095679,14.1663424971729,627.265515327907,7404.69723438839,646,1558,18137.025,2.81023251799508,3.19256745333655,4.25856605161412,97620.5980021216,4.98954146371935
133,27.0345065916515,0.40863703465936,1.36296472135902,13.655855383409,625.635185014807,7718.03308927944,646,1570,18732.125,2.81023251799508,3.19589965240923,4.27258704680203,105299.743204603,5.02242731206903
