"t","icu","deaths","cases_imported","cases_community","cases_dorms","infns_dorms","cumcases_imported","cumcases_community","cumcases_dorms","logcumcases_imported","logcumcases_community","logcumcases_dorms","cuminfns_dorms","logcuminfns_dorms"
191,3.49067103852915,0.0612445832285651,0,0.628224888929337,51.2270089511649,114.766553310864,595.5,1741,44579.5,2.77488161273439,3.24079877111733,4.64913519291455,299034.018536834,5.47572059709387
192,3.33286920669174,0.0607195845173127,0.0343583859757519,0.535787134376529,45.5402157564173,104.204629936175,596,1743.5,44640.5,2.77524625974024,3.24142193385327,4.64972905028456,299138.778109267,5.47587271535472
193,3.18131489231082,0.0597111889944472,0.127097528765676,0.461080845540135,41.1952683270163,94.6044878095894,596,1748,44694.5,2.77524625974024,3.24254142829838,4.65025408313578,299234.486411446,5.47601164397757
194,3.03700956500946,0.0582143513565268,0.212168871391265,0.403650336907901,38.0067124915599,85.8998386691461,597,1748,44748,2.77597433112937,3.24254142829838,4.65077362930049,299321.245757001,5.47613754404908
195,2.90070734066704,0.0562409851915908,0.285552636122206,0.362623678041031,35.7795882976481,78.0078623774698,598,1749,44793.5,2.77670118398841,3.24278980947868,4.65121499770688,299398.931073269,5.4762502454686
196,2.77290884664809,0.0538200217865342,0.343858715695491,0.336739059216637,34.3159293468662,70.8365841009577,598,1750,44835,2.77670118398841,3.24303804868629,4.65161717409496,299469.415033658,5.47635247426943
197,2.65386339569312,0.0509967485330728,0.384480237813149,0.324385238384236,33.4210240225427,64.3323237375637,598.5,1753,44873.5,2.77706400318886,3.24378191609379,4.6519899445096,299533.789767248,5.47644582132205
198,2.54357915808665,0.0478314460713536,0.405707131948288,0.323654676720049,32.909231957825,58.4281725445858,599,1754,44910.5,2.77742682238931,3.24402958903002,4.65234789017346,299592.681784476,5.47653120055134
199,2.4418407503945,0.0443973745394318,0.406794891543276,0.332407448008762,32.6091722781468,53.0661393228483,599,1755,44941.5,2.77742682238931,3.24427712080184,4.65264756362479,299646.170092281,5.47660873116176
200,2.34823341156972,0.0407781883754102,0.387985929160875,0.348343560800582,32.3681295267696,48.2008782807633,600,1756,44973.5,2.77815125038364,3.24452451157008,4.65295668721951,299694.752479079,5.47667913871031
201,2.26217272253127,0.0370648847610972,0.350483217031586,0.369080980581013,32.0555574355418,43.783432851536,600,1759,44999,2.77815125038364,3.24526583945746,4.65320286267962,299738.880518988,5.47674308094914
202,2.18293865132851,0.033352411867076,0.296378180539019,0.392236396957597,31.565598368495,39.774009005223,601,1760,45020.5,2.77887447200274,3.24551266781415,4.65341031396146,299778.963927016,5.47680115429295
203,2.10971257877022,0.0297360786278847,0.228536961660549,0.415505658638023,30.818575782071,36.130547025164,601,1761,45045.5,2.77887447200274,3.24575935596728,4.65365141187472,299815.374492375,5.47685389964634
204,2.0416158834364,0.026307917154963,0.15045109208873,0.436740801850107,29.7614568167708,32.820876202134,601,1762,45065.5,2.77887447200274,3.24600590407603,4.65384419388317,299848.449632738,5.47690180765875
205,1.97774864257106,0.0231531516684741,0.0660602253095668,0.454020726207381,28.3673206053132,29.8149791462446,602,1764,45084,2.77959649125782,3.2464985807958,4.65402244111101,299878.224004259,5.4769449301203
206,1.91722703676499,0.0203469238729251,0,0.465712820520284,26.6339035898228,27.0849512784941,603,1765,45098,2.78031731214015,3.24674470972384,4.65415728227212,299905.204655372,5.476984002716
207,1.8592181298525,0.0179514141881837,0,0.470523199721618,24.5813247766598,24.6055209177443,603,1766,45112,2.78031731214015,3.24699069924155,4.6542920815803,299930.033278191,5.47701995570187
208,1.80297082716905,0.0160134816349455,0,0.467533668101627,22.2491203212523,22.3541512976282,604,1766.5,45127,2.78103693862113,3.24711362437416,4.65443646288943,299952.589367639,5.47705261537507
209,1.74784198968156,0.0145629231898204,0,0.456224054689444,19.6927372569814,20.307573192895,604,1769,45139,2.78103693862113,3.24772783290972,4.65455193357886,299973.081244749,5.47708228408109
210,1.69331689115575,0.0136114270324933,0,0.436479152081551,16.9796499803035,18.4496443055655,604.5,1769.5,45148.5,2.7813961566368,3.24785054963577,4.65464332599511,299991.698075663,5.4771092362864
211,1.6390234420051,0.0131522644571159,0,0.408580106067937,14.1852699519086,16.7611767924747,605,1770.5,45160.5,2.78175537465247,3.24809591377594,4.65475874159741,300008.611643594,5.47713372117122
212,1.58473985718096,0.0131607336128024,0,0.373180724617272,11.3888189805643,15.2277329620703,606,1771.5,45170,2.78247262416629,3.24834113937055,4.65485009056139,300023.977954908,5.47715596497711
